court_id,dep_id,court_name,department_name
15200000,1521,Sąd Apelacyjny w Krakowie,III Wydział Pracy i Ubezpieczeń Społecznych
15200000,2057,Sąd Apelacyjny w Krakowie,IV Wydział Wizytacji
15201000,503,Sąd Okręgowy w Krakowie,I Wydział Cywilny
15201000,1003,Sąd Okręgowy w Krakowie,II Wydział Cywilny Odwołaczy
15201000,1506,Sąd Okręgowy w Krakowie,III Wydział Karny
15201000,2106,Sąd Okręgowy w Krakowie,IV Sekcja ds. postępowań szczególnych i wykroczeń
15201000,2006,Sąd Okręgowy w Krakowie,IV Wydział Karny Odwoławczy
15201000,4527,Sąd Okręgowy w Krakowie,IX Wydział Gospodarczy
15201000,2539,Sąd Okręgowy w Krakowie,V Wydział Penitencjarny
15201000,6506,Sąd Okręgowy w Krakowie,VI Wydział Karny
15201000,3015,Sąd Okręgowy w Krakowie,VI Wydział Pracy
15201000,3518,Sąd Okręgowy w Krakowie,VII Wydział Ubezpieczeń Społecznych
15201000,4018,Sąd Okręgowy w Krakowie,VIII Wydział Ubezpieczeń Społecznych
15201000,5057,Sąd Okręgowy w Krakowie,X Wydział Wizytacyjny
15201000,5509,Sąd Okręgowy w Krakowie,XI Wydział Cywilny Rodzinny
15201000,6027,Sąd Okręgowy w Krakowie,XII Wydział Gospodarczy Odwoławczy
15201005,503,Sąd Rejonowy w Chrzanowie,I Wydział Cywilny
15201005,1006,Sąd Rejonowy w Chrzanowie,II Wydział Karny
15201005,1512,Sąd Rejonowy w Chrzanowie,III Wydział Rodzinny
15201005,2015,Sąd Rejonowy w Chrzanowie,IV Wydział Pracy
15201015,503,Sąd Rejonowy dla Krakowa-Nowej Huty w Krakowie,I Wydział Cywilny
15201015,1006,Sąd Rejonowy dla Krakowa-Nowej Huty w Krakowie,II Wydział Karny
15201015,1512,Sąd Rejonowy dla Krakowa-Nowej Huty w Krakowie,III Wydział Rodzinny i Nieletnich
15201015,2021,Sąd Rejonowy dla Krakowa-Nowej Huty w Krakowie,IV Wydział Pracy i Ubezpieczeń Społecznych
15201015,4006,Sąd Rejonowy dla Krakowa-Nowej Huty w Krakowie,VIII Wydział Karny
15201010,503,Sąd Rejonowy dla Krakowa-Krowodrzy w Krakowie,I Wydział Cywilny
15201010,1006,Sąd Rejonowy dla Krakowa-Krowodrzy w Krakowie,II Wydział Karny
15201010,1512,Sąd Rejonowy dla Krakowa-Krowodrzy w Krakowie,III Wydział Rodzinny
15201010,4506,Sąd Rejonowy dla Krakowa-Krowodrzy w Krakowie,IX Wydział Karny
15201020,503,Sąd Rejonowy dla Krakowa-Podgórza w Krakowie,I Wydział Cywilny
15201020,1006,Sąd Rejonowy dla Krakowa-Podgórza w Krakowie,II Wydział Karny
15201020,1512,Sąd Rejonowy dla Krakowa-Podgórza w Krakowie,III Wydział Rodzinny i Nieletnich
15201020,5506,Sąd Rejonowy dla Krakowa-Podgórza w Krakowie,XI Wydział Karny
15201020,6003,Sąd Rejonowy dla Krakowa-Podgórza w Krakowie,XII Wydział Cywilny
15201060,503,Sąd Rejonowy w Miechowie,I Wydział Cywilny
15201060,1006,Sąd Rejonowy w Miechowie,II Wydział Karny
15201060,1512,Sąd Rejonowy w Miechowie,III Wydział Rodzinny i Nieletnich
15201030,503,Sąd Rejonowy w Myślenicach,I Wydział Cywilny
15201030,1006,Sąd Rejonowy w Myślenicach,II Wydział Karny
15201030,1512,Sąd Rejonowy w Myślenicach,III Wydział Rodzinny i Nieletnich
15201025,503,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,I Wydział Cywilny
15201025,1006,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,II Wydział Karny
15201025,1512,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,III Wydział Rodzinny
15201025,2027,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,IV Wydział Gospodarczy
15201025,2527,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,V Wydział Gospodarczy
15201025,3003,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,VI Wydział Cywliny
15201025,7006,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,XIV Wydział Karny
15201025,7520003,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,XV Zamiejscowy Wydział Cywilny z siedzibą w Miechowie
15201025,8020006,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,XVI Zamiejscowy Wydział Karny z siedzibą w Miechowie
15201025,8520012,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,XVII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Miechowie
15201035,503,Sąd Rejonowy w Olkuszu,I Wydział Cywilny
15201035,1006,Sąd Rejonowy w Olkuszu,II Wydział Karny
15201035,1512,Sąd Rejonowy w Olkuszu,III Wydział Rodzinny i Nieletnich
15201045,503,Sąd Rejonowy w Wadowicach,I Wydział Cywilny
15201045,1006,Sąd Rejonowy w Wadowicach,II Wydział Karny
15201045,1512,Sąd Rejonowy w Wadowicach,III Wydział Rodzinny i Nieletnich
15201040,503,Sąd Rejonowy w Oświęcimiu,I Wydział Cywilny
15201040,1006,Sąd Rejonowy w Oświęcimiu,II Wydział Karny
15201040,1512,Sąd Rejonowy w Oświęcimiu,III Wydział Rodzinny i Nieletnich
15201055,503,Sąd Rejonowy w Suchej Beskidzkiej,I Wydział Cywilny
15201055,1006,Sąd Rejonowy w Suchej Beskidzkiej,II Wydział Karny
15201055,1512,Sąd Rejonowy w Suchej Beskidzkiej,III Wydział Rodzinny i Nieletnich
15201050,503,Sąd Rejonowy w Wieliczce,I Wydział Cywilny
15201050,1006,Sąd Rejonowy w Wieliczce,II Wydział Karny
15201050,2012,Sąd Rejonowy w Wieliczce,IV Wydział Rodzinny i Nieletnich
15200500,503,Sąd Okręgowy w Kielcach,I Wydział Cywilny
15200500,1003,Sąd Okręgowy w Kielcach,II Wydział Cywilny Odwołaczy
15200500,1506,Sąd Okręgowy w Kielcach,III Wydział Karny
15200500,2039,Sąd Okręgowy w Kielcach,IV Wydział Penitencjarny i Nadzoru Nad Wykonywaniem Orzeczeń Karnych
15200500,4506,Sąd Okręgowy w Kielcach,IX Wydział Karny Odwoławczy
15200500,2521,Sąd Okręgowy w Kielcach,V Wydział Pracy i Ubezpieczeń Społecznych
15200500,3021,Sąd Okręgowy w Kielcach,VI Wydział Pracy i Ubezpieczeń Społecznych
15200500,3527,Sąd Okręgowy w Kielcach,VII Wydział Gospodarczy
15200500,4057,Sąd Okręgowy w Kielcach,VIII Wydział Wizytacyjny
15200510,503,Sąd Rejonowy w Jędrzejowie,I Wydział Cywilny
15200510,1006,Sąd Rejonowy w Jędrzejowie,II Wydział Karny
15200510,1512,Sąd Rejonowy w Jędrzejowie,III Wydział Rodzinny i Nieletnich
15200510,2015,Sąd Rejonowy w Jędrzejowie,IV Wydział Pracy
15200510,3020003,Sąd Rejonowy w Jędrzejowie,VI Zamiejscowy Wydział Cywilny z siedzibą we Włoszczowie
15200510,3520006,Sąd Rejonowy w Jędrzejowie,VII Zamiejscowy Wydział Karny z siedzibą we Włoszczowie
15200510,4020012,Sąd Rejonowy w Jędrzejowie,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą we Włoszczowie
15200505,503,Sąd Rejonowy w Busku-Zdroju,I Wydział Cywilny
15200505,1006,Sąd Rejonowy w Busku-Zdroju,II Wydział Karny
15200505,1512,Sąd Rejonowy w Busku-Zdroju,III Wydział Rodzinny i Nieletnich
15200505,4520003,Sąd Rejonowy w Busku-Zdroju,IX Zamiejscowy Wydział Cywilny z siedzibą w Pińczowie
15200505,2520003,Sąd Rejonowy w Busku-Zdroju,V Zamiejscowy Wydział Cywilny z siedzibą w Kazimierzy Wielkej
15200505,3020006,Sąd Rejonowy w Busku-Zdroju,VI Zamiejscowy Wydział Karny z siedzibą w Kazimierzy Wielkej
15200505,3520012,Sąd Rejonowy w Busku-Zdroju,VII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Kazimierzy Wielkej
15200505,5020006,Sąd Rejonowy w Busku-Zdroju,X Zamiejscowy Wydział Karny z siedzibą w Pińczowie
15200505,5520012,Sąd Rejonowy w Busku-Zdroju,XI Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Pińczowie
15200550,503,Sąd Rejonowy w Staszowie,I Wydział Cywilny
15200550,1006,Sąd Rejonowy w Staszowie,II Wydział Karny
15200550,1512,Sąd Rejonowy w Staszowie,III Wydział Rodzinny i Nieletnich
15200545,503,Sąd Rejonowy w Opatowie,I Wydział Cywilny
15200545,1006,Sąd Rejonowy w Opatowie,II Wydział Karny
15200545,1512,Sąd Rejonowy w Opatowie,III Wydział Rodzinny i Nieletnich
15200555,503,Sąd Rejonowy w Pińczowie,I Wydział Cywilny
15200555,1006,Sąd Rejonowy w Pińczowie,II Wydział Karny
15200555,1512,Sąd Rejonowy w Pińczowie,III Wydział Rodzinny i Nieletnich
15200560,503,Sąd Rejonowy we Włoszczowie,I Wydział Cywilny
15200560,1006,Sąd Rejonowy we Włoszczowie,II Wydział Karny
15200560,1512,Sąd Rejonowy we Włoszczowie,III Wydział Rodzinny i Nieletnich
15200515,503,Sąd Rejonowy w Kielcach,I Wydział Cywilny
15200515,1006,Sąd Rejonowy w Kielcach,II Wydział Karny
15200515,1512,Sąd Rejonowy w Kielcach,III Wydział Rodzinny i Nieletnich
15200515,2021,Sąd Rejonowy w Kielcach,IV Wydział Pracy i Ubezpieczeń Społecznych
15200515,4506,Sąd Rejonowy w Kielcach,IX Wydział Karny
15200515,2527,Sąd Rejonowy w Kielcach,V Wydział Gospodarczy
15200515,3503,Sąd Rejonowy w Kielcach,VII Wydział Cywilny
15200515,4003,Sąd Rejonowy w Kielcach,VIII Wydział Cywilny
15200515,5506,Sąd Rejonowy w Kielcach,XI Wydział Karny
15200515,6006,Sąd Rejonowy w Kielcach,XII Wydział Karny
15200525,503,Sąd Rejonowy w Ostrowcu Świętokrzyskim,I Wydział Cywilny
15200525,1006,Sąd Rejonowy w Ostrowcu Świętokrzyskim,II Wydział Karny
15200525,1512,Sąd Rejonowy w Ostrowcu Świętokrzyskim,III Wydział Rodzinny i Nieletnich
15200525,2015,Sąd Rejonowy w Ostrowcu Świętokrzyskim,IV Wydział Pracy
15200525,3020003,Sąd Rejonowy w Ostrowcu Świętokrzyskim,VI Zamiejscowy Wydział Cywilny z siedzibą w Opatowie
15200525,3520006,Sąd Rejonowy w Ostrowcu Świętokrzyskim,VII Zamiejscowy Wydział Karny z siedzibą w Opatowie
15200525,4020012,Sąd Rejonowy w Ostrowcu Świętokrzyskim,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Opatowie
15200520,503,Sąd Rejonowy w Końskich,I Wydział Cywilny
15200520,1006,Sąd Rejonowy w Końskich,II Wydział Karny
15200520,1512,Sąd Rejonowy w Końskich,III Wydział Rodzinny i Nieletnich
15200535,503,Sąd Rejonowy w Skarżysku-Kamiennej,I Wydział Cywilny
15200535,1006,Sąd Rejonowy w Skarżysku-Kamiennej,II Wydział Karny
15200535,1512,Sąd Rejonowy w Skarżysku-Kamiennej,III Wydział Rodzinny i Nieletnich
15200535,2015,Sąd Rejonowy w Skarżysku-Kamiennej,IV Wydział Pracy
15200530,503,Sąd Rejonowy w Sandomierzu,I Wydział Cywilny
15200530,1006,Sąd Rejonowy w Sandomierzu,II Wydział Karny
15200530,1512,Sąd Rejonowy w Sandomierzu,III Wydział Rodzinny i Nieletnich
15200530,2015,Sąd Rejonowy w Sandomierzu,IV Wydział Pracy
15200530,3020003,Sąd Rejonowy w Sandomierzu,VI Zamiejscowy Wydział Cywilny z siedzibą w Staszowie
15200530,3520006,Sąd Rejonowy w Sandomierzu,VII Zamiejscowy Wydział Karny z siedzibą w Staszowie
15200530,4020012,Sąd Rejonowy w Sandomierzu,VIII Zamiejscowy Wydział Rodzinnych i Nieletnich z siedzibą w Staszowie
15200540,503,Sąd Rejonowy w Starachowicach,I Wydział Cywilny
15200540,1006,Sąd Rejonowy w Starachowicach,II Wydział Karny
15200540,1512,Sąd Rejonowy w Starachowicach,III Wydział Rodzinny
15200540,2015,Sąd Rejonowy w Starachowicach,IV Wydział Pracy
15202000,503,Sąd Okręgowy w Tarnowie,I Wydział Cywilny
15202000,1006,Sąd Okręgowy w Tarnowie,II Wydział Karny
15202000,1539,Sąd Okręgowy w Tarnowie,III Wydział Penitencjarny
15202000,2021,Sąd Okręgowy w Tarnowie,IV Wydział Pracy i Ubezpieczeń Społecznych
15202000,2527,Sąd Okręgowy w Tarnowie,V Wydział Gospodarczy
15202020,503,Sąd Rejonowy w Dąbrowie Tarnowskiej,I Wydział Cywilny
15202020,1006,Sąd Rejonowy w Dąbrowie Tarnowskiej,II Wydział Karny
15202020,1512,Sąd Rejonowy w Dąbrowie Tarnowskiej,III Wydział Rodzinny i Nieletnich
15202005,503,Sąd Rejonowy w Bochni,I Wydział Cywilny
15202005,1006,Sąd Rejonowy w Bochni,II Wydział Karny
15202005,1512,Sąd Rejonowy w Bochni,III Wydział Rodzinny i Nieletnich
15202005,2015,Sąd Rejonowy w Bochni,IV Wydział Pracy
15202015,503,Sąd Rejonowy w Tarnowie,I Wydział Cywilny
15202015,1006,Sąd Rejonowy w Tarnowie,II Wydział Karny
15202015,1512,Sąd Rejonowy w Tarnowie,III Wydział Rodzinny i Nieletnich
15202015,2021,Sąd Rejonowy w Tarnowie,IV Wydział Pracy i Ubezpieczeń Społecznych
15202015,2527,Sąd Rejonowy w Tarnowie,V Wydział Gospodarczy
15202015,3506,Sąd Rejonowy w Tarnowie,VII Wydział Karny
15202015,5020003,Sąd Rejonowy w Tarnowie,X Zamiejscowy Cywilny z siedzibą w Tuchowie
15202010,503,Sąd Rejonowy w Brzesku,I Wydział Cywilny
15202010,1006,Sąd Rejonowy w Brzesku,II Wydział Karny
15202010,1512,Sąd Rejonowy w Brzesku,III Wydział Rodzinny i Nieletnich
15201500,503,Sąd Okręgowy w Nowym Sączu,I Wydział Cywilny
15201500,1006,Sąd Okręgowy w Nowym Sączu,II Wydział Karny
15201500,1506,Sąd Okręgowy w Nowym Sączu,II Wydział Karny Sekcja I Instancji
15201500,2006,Sąd Okręgowy w Nowym Sączu,II Wydział Karny Sekcja Penitencjarna
15201500,2503,Sąd Okręgowy w Nowym Sączu,III Wydział Cywilny Odwoławczy
15201500,3021,Sąd Okręgowy w Nowym Sączu,IV Wydział Pracy i Ubezpieczeń Społecznych
15201510,503,Sąd Rejonowy w Limanowej,I Wydział Cywilny
15201510,1006,Sąd Rejonowy w Limanowej,II Wydział Karny
15201510,1512,Sąd Rejonowy w Limanowej,III Wydział Rodzinny i Nieletnich
15201505,503,Sąd Rejonowy w Gorlicach,I Wydział Cywilny
15201505,1006,Sąd Rejonowy w Gorlicach,II Wydział Karny
15201505,1512,Sąd Rejonowy w Gorlicach,III Wydział Rodzinny i Nieletnich
15201505,2015,Sąd Rejonowy w Gorlicach,IV Wydział Pracy
15201515,503,Sąd Rejonowy w Nowym Sączu,I Wydział Cywilny
15201515,1006,Sąd Rejonowy w Nowym Sączu,II Wydział Karny
15201515,1512,Sąd Rejonowy w Nowym Sączu,III Wydział Rodzinny i Nieletnich
15201515,2021,Sąd Rejonowy w Nowym Sączu,IV Wydział Pracy i Ubezpieczeń Społęcznych
15201515,4520012,Sąd Rejonowy w Nowym Sączu,IX Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Muszynie
15201515,2527,Sąd Rejonowy w Nowym Sączu,V Wydział Gospodarczy
15201515,3520003,Sąd Rejonowy w Nowym Sączu,VII Zamiejscowy Wydział Cywilny z siedzibą w Musznie
15201515,4020006,Sąd Rejonowy w Nowym Sączu,VIII Zamiejscowy Wydział Karny z siedzibą w Muszynie
15201525,503,Sąd Rejonowy w Zakopanem,I Wydział Cywilny
15201525,1006,Sąd Rejonowy w Zakopanem,II Wydział Karny
15201525,1512,Sąd Rejonowy w Zakopanem,III Wydział Rodzinny i Nieletnich
15201520,503,Sąd Rejonowy w Nowym Targu,I Wydział Cywilny
15201520,1006,Sąd Rejonowy w Nowym Targu,II Wydział Karny
15201520,1512,Sąd Rejonowy w Nowym Targu,III Wydział Rodzinny i Nieletnich
15201520,2015,Sąd Rejonowy w Nowym Targu,IV Wydział Pracy
15250000,503,Sąd Apelacyjny w Łodzi,I Wydział Cywilny
15250000,1006,Sąd Apelacyjny w Łodzi,II Wydział Karny
15250000,1521,Sąd Apelacyjny w Łodzi,III Wydział Pracy i Ubezpieczeń Społecznych
15250000,2057,Sąd Apelacyjny w Łodzi,IV Wydział Wizytacji
15250500,503,Sąd Okręgowy w Kaliszu,I Wydział Cywilny
15250500,1003,Sąd Okręgowy w Kaliszu,II Wydział Cywilny
15250500,1506,Sąd Okręgowy w Kaliszu,III Wydział Karny
15250500,2006,Sąd Okręgowy w Kaliszu,IV Wydział Karny
15250500,2521,Sąd Okręgowy w Kaliszu,V Wydział Pracy i Ubezpieczeń Społecznych
15250530,503,Sąd Rejonowy w Pleszewie,I Wydział Cywilny
15250530,1006,Sąd Rejonowy w Pleszewie,II Wydział Karny
15250530,1512,Sąd Rejonowy w Pleszewie,III Wydział Rodzinny i Nieletnich
15250535,503,Sąd Rejonowy w Ostrzeszowie,I Wydział Cywilny
15250535,1006,Sąd Rejonowy w Ostrzeszowie,II Wydział Karny
15250535,1512,Sąd Rejonowy w Ostrzeszowie,III Wydział Rodzinny i Nieletnich
15250505,503,Sąd Rejonowy w Jarocinie,I Wydział Cywilny
15250505,1006,Sąd Rejonowy w Jarocinie,II Wydział Karny
15250505,1512,Sąd Rejonowy w Jarocinie,III Wydział Rodzinny i Nieletnich
15250505,3020003,Sąd Rejonowy w Jarocinie,VI Zamiejscowy Wydział Cywilny z siedzibą w Pleszewie
15250505,3520006,Sąd Rejonowy w Jarocinie,VII Zamiejscowy Wydział Karny z siedzibą w Pleszewie
15250505,4020012,Sąd Rejonowy w Jarocinie,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z siedzibą w Pleszewie
15250510,503,Sąd Rejonowy w Kaliszu,I Wydział Cywilny
15250510,1006,Sąd Rejonowy w Kaliszu,II Wydział Karny
15250510,1512,Sąd Rejonowy w Kaliszu,III Wydział Rodzinny i Nieletnich
15250510,2021,Sąd Rejonowy w Kaliszu,IV Wydział Pracy i Ubezpieczeń Społecznych
15250510,2527,Sąd Rejonowy w Kaliszu,V Wydział Gospodarczy
15250510,3506,Sąd Rejonowy w Kaliszu,VII Wydział Karny
15250520,503,Sąd Rejonowy w Ostrowie Wielkopolskim,I Wydział Cywilny
15250520,1006,Sąd Rejonowy w Ostrowie Wielkopolskim,II Wydział Karny
15250520,1512,Sąd Rejonowy w Ostrowie Wielkopolskim,III Wydział Rodzinny i Nieletnich
15250520,2015,Sąd Rejonowy w Ostrowie Wielkopolskim,IV Wydział Pracy
15250525,503,Sąd Rejonowy w Krotoszynie,I Wydział Cywilny
15250525,1006,Sąd Rejonowy w Krotoszynie,II Wydział Karny
15250525,1512,Sąd Rejonowy w Krotoszynie,III Wydział Rodzinny i Nieletnich
15250515,503,Sąd Rejonowy w Kępnie,I Wydział Cywilny
15250515,1006,Sąd Rejonowy w Kępnie,II Wydział Karny
15250515,1512,Sąd Rejonowy w Kępnie,III Wydział Rodzinny i Nieletnich
15250515,2015,Sąd Rejonowy w Kępnie,IV Wydział Pracy
15250515,3020003,Sąd Rejonowy w Kępnie,VI Zamiejscowy Wydział Cywilny z Siedzibą w Ostrzeszowie
15250515,3520006,Sąd Rejonowy w Kępnie,VII Zamiejscowy Wydział Karny z Siedzibą w Ostrzeszowie
15250515,4020012,Sąd Rejonowy w Kępnie,VIII Zamiejscowy Wydział Rodzinny i Nieletnich z Siedzibą w Ostrzeszowie
15251500,503,Sąd Okręgowy w Piotrkowie Trybunalskim,I Wydział Cywilny
15251500,1003,Sąd Okręgowy w Piotrkowie Trybunalskim,II Wydział Cywilny Odwoławczy
15251500,1506,Sąd Okręgowy w Piotrkowie Trybunalskim,III Wydział Karny
15251500,2006,Sąd Okręgowy w Piotrkowie Trybunalskim,IV Wydział Karny Odwoławczy
15251500,2521,Sąd Okręgowy w Piotrkowie Trybunalskim,V Wydział Pracy i Ubezpieczeń Społecznych
15251520,503,Sąd Rejonowy w Radomsku,I Wydział Cywilny
15251520,1006,Sąd Rejonowy w Radomsku,II Wydział Karny
15251520,1512,Sąd Rejonowy w Radomsku,III Wydział Rodzinny i Nieletnich
15251520,2015,Sąd Rejonowy w Radomsku,IV Wydział Pracy
15251520,2524,Sąd Rejonowy w Radomsku,V Wydział Ksiąg Wieczystych
15251520,3006,Sąd Rejonowy w Radomsku,VI Wydział Karny
15251525,503,Sąd Rejonowy w Tomaszowie Mazowieckim,I Wydział Cywilny
15251525,1006,Sąd Rejonowy w Tomaszowie Mazowieckim,II Wydział Karny
15251525,1512,Sąd Rejonowy w Tomaszowie Mazowieckim,III Wydział Rodzinny i Nieletnich
15251525,2015,Sąd Rejonowy w Tomaszowie Mazowieckim,IV Wydział Pracy
15251515,503,Sąd Rejonowy w Piotrkowie Trybunalskim,I Wydział Cywilny
15251515,1006,Sąd Rejonowy w Piotrkowie Trybunalskim,II Wydział Karny
15251515,1512,Sąd Rejonowy w Piotrkowie Trybunalskim,III Wydział Rodzinny i Nieletnich
15251515,2021,Sąd Rejonowy w Piotrkowie Trybunalskim,IV Wydział Pracy i Ubezpieczeń Społecznych
15251515,2527,Sąd Rejonowy w Piotrkowie Trybunalskim,V Wydział Gospodarczy
15251515,3506,Sąd Rejonowy w Piotrkowie Trybunalskim,VII Wydział Karny
15251505,503,Sąd Rejonowy w Bełchatowie,I Wydział Cywilny
15251505,1006,Sąd Rejonowy w Bełchatowie,II Wydział Karny
15251505,1512,Sąd Rejonowy w Bełchatowie,III Wydział Rodzinny i Nieletnich
15251505,2015,Sąd Rejonowy w Bełchatowie,IV Wydział Pracy
15251510,503,Sąd Rejonowy w Opocznie,I Wydział Cywilny
15251510,1006,Sąd Rejonowy w Opocznie,II Wydział Karny
15251510,1512,Sąd Rejonowy w Opocznie,III Wydział Rodzinny i Nieletnich
15252000,503,Sąd Okręgowy w Sieradzu,I Wydział Cywilny
15252000,1006,Sąd Okręgowy w Sieradzu,II Wydział Karny
15252000,1539,Sąd Okręgowy w Sieradzu,III Wydział Penitencjarny
15252000,2021,Sąd Okręgowy w Sieradzu,IV Wydział Pracy i Ubezpieczeń Społecznych
15252010,503,Sąd Rejonowy w Sieradzu,I Wydział Cywilny
15252010,1006,Sąd Rejonowy w Sieradzu,II Wydział Karny
15252010,1512,Sąd Rejonowy w Sieradzu,III Wydział Rodzinny i Nieletnich
15252010,2021,Sąd Rejonowy w Sieradzu,IV Wydział Pracy i Ubezpieczeń Społecznych
15252010,2527,Sąd Rejonowy w Sieradzu,V Wydział Gospodarczy
15252015,503,Sąd Rejonowy w Wieluniu,I Wydział Cywilny
15252015,1006,Sąd Rejonowy w Wieluniu,II Wydział Karny
15252015,1512,Sąd Rejonowy w Wieluniu,III Wydział Rodzinny i Nieletnich
15252015,2015,Sąd Rejonowy w Wieluniu,IV Wydział Pracy
15252015,3020006,Sąd Rejonowy w Wieluniu,VI Zamiejscowy Wydział Karny z siedzibą w Pajęcznie
15252015,4020003,Sąd Rejonowy w Wieluniu,VIII Zamiejscowy Wydział Cywilny z siedzibą w Pajęcznie
15252005,503,Sąd Rejonowy w Łasku,I Wydział Cywilny
15252005,1006,Sąd Rejonowy w Łasku,II Wydział Karny
15252005,1512,Sąd Rejonowy w Łasku,III Wydział Rodzinny i Nieletnich
15252005,2015,Sąd Rejonowy w Łasku,IV Wydział Pracy
15252005,3520006,Sąd Rejonowy w Łasku,VII Zamiejscowy Wydział Karny w Poddębicach
15252020,503,Sąd Rejonowy w Zduńskiej Woli,I Wydział Cywilny
15252020,1006,Sąd Rejonowy w Zduńskiej Woli,II Wydział Karny
15252020,1512,Sąd Rejonowy w Zduńskiej Woli,III Wydział Rodzinny i Nieletnich
15252020,2015,Sąd Rejonowy w Zduńskiej Woli,IV Wydział Pracy
15251000,503,Sąd Okręgowy w Łodzi,I Wydział Cywilny
15251000,1003,Sąd Okręgowy w Łodzi,II Wydział Cywilny
15251000,1503,Sąd Okręgowy w Łodzi,III Wydział Cywilny Odwoławczy
15251000,2006,Sąd Okręgowy w Łodzi,IV Wydział Karny
15251000,2506,Sąd Okręgowy w Łodzi,V Wydział Karny Odwoławczy
15251000,3039,Sąd Okręgowy w Łodzi,VI Wydział Penitencjarny i Nadzoru Nad Wykonywaniem Orzeczeń Karnych
15251000,3521,Sąd Okręgowy w Łodzi,VII Wydział Pracy i Ubezpieczeń Społecznych
15251000,4021,Sąd Okręgowy w Łodzi,VIII Wydział Pracy i Ubezpieczeń Społecznych
15251000,5027,Sąd Okręgowy w Łodzi,X Wydział Gospodarczy
15251000,5557,Sąd Okręgowy w Łodzi,XI Wydział Wizytacyjny
15251000,6009,Sąd Okręgowy w Łodzi,XII Wydział Cywilny Rodzinny
15251000,6527,Sąd Okręgowy w Łodzi,XIII Wydział Gospodarczy Odwoławczy
15251000,9006,Sąd Okręgowy w Łodzi,XVIII Wydział Karny
15251050,503,Sąd Rejonowy w Rawie Mazowieckiej,I Wydział Cywilny
15251050,1006,Sąd Rejonowy w Rawie Mazowieckiej,II Wydział Karny
15251050,1512,Sąd Rejonowy w Rawie Mazowieckiej,III Wydział Rodzinny i Nieletnich
15251040,503,Sąd Rejonowy w Brzezinach,I Wydział Cywilny
15251040,1006,Sąd Rejonowy w Brzezinach,II Wydział Karny
15251040,1512,Sąd Rejonowy w Brzezinach,III Wydział Rodzinny i Nieletnich
15251045,503,Sąd Rejonowy w Łęczycy,I Wydział Cywilny
15251045,1006,Sąd Rejonowy w Łęczycy,II Wydział Karny
15251045,1512,Sąd Rejonowy w Łęczycy,III Wydział Rodzinny i Nieletnich
15251020,503,Sąd Rejonowy w Łowiczu,I Wydział Cywilny
15251020,1006,Sąd Rejonowy w Łowiczu,II Wydział Karny
15251020,1512,Sąd Rejonowy w Łowiczu,III Wydział Rodzinny i Nieletnich
15251010,303,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,I Wydział Cywilny
15251010,603,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,II Wydział Cywilny
15251010,903,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,III Wydział Cywilny
15251010,1206,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,IV Wydział Karny
15251010,2712,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,IX Wydział Rodzinny i Nieletnich
15251010,1506,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,V Wydział Karny
15251010,1806,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,VI Wydział Karny
15251010,2112,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,VII Wydział Rodzinny i Nieletnich
15251010,2412,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,VIII Wydział Rodzinny i Nieletnich
15251010,3021,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,X Wydział Pracy i Ubezpieczeń Społecznych
15251010,3321,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,XI Wydział Pracy i Ubezpieczeń Społecznych
15251010,3627,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,XII Wydział Gospodarczy
15251010,3927,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,XIII Wydział Gospodarczy
15251010,5106,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,XVII Wydział Karny
15251010,5403,Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi,XVIII Wydział Cywilny
